track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre_id,tempo_normalized,loudness_normalized,mood_score,transition_score,calm,happy,energetic,sad,dark,romantic,focus,hype
52J3WARiRHMtXbFXUWrVgu,Boyce Avenue,"Cover Sessions, Vol. 6",Someone You Loved,57,182442,0,0.736,0.364,1,-5.966,1,0.0349,0.741,0.0,0.0932,0.371,110.023,4,acoustic,0,0.3744534929540464,0.7946521135301136,0.3675,0.6350352021613866,0.6,0.3,0.2,0.5,0.1,0.4,0.5,0.1
03VNgdCL9t8aPyvwZecglI,Jason Mraz;Meghan Trainor,Know.,More Than Friends (feat. Meghan Trainor),54,181360,0,0.451,0.528,2,-6.984,1,0.0364,0.366,0.0,0.0811,0.527,139.28,5,acoustic,0,0.5116994727262492,0.7747393541067621,0.5275000000000001,0.5791462756110038,0.2,0.6,0.5,0.1,0.0,0.3,0.3,0.4
3M6NL7PxIDZ3ArfPrBUTUP,Days N Daze,Show Me the Blueprints.,Flurry Rush,37,169318,1,0.371,0.674,9,-3.72,1,0.0488,0.169,0.0,0.0889,0.92,87.603,4,acoustic,0,0.2692802056555269,0.8385853725329108,0.797,0.4929551927294792,0.1,0.7,0.5,0.1,0.1,0.2,0.3,0.4
7jJH8F3PHlNvxfqEAAfFDl,Sara Bareilles,The Blessed Unrest,I Choose You,63,218573,0,0.731,0.572,6,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,4,acoustic,0,0.5809299532771658,0.7570369501007373,0.7595,0.6896556344593011,0.2,0.8,0.6,0.1,0.0,0.4,0.3,0.5
6JNEDSev5Tp5VQR04SEBfV,Mindy Gledhill,Anchor,I Do Adore,53,149160,0,0.69,0.334,9,-5.626,1,0.066,0.947,0.0,0.0895,0.8,74.721,4,acoustic,0,0.2088501304111233,0.8013027404495041,0.5670000000000001,0.5667176236202092,0.6,0.7,0.1,0.1,0.0,0.4,0.5,0.0
1gRa1tyGV1GY60QgU5DkQH,Dave Barnes,Christmas Faves 2022,I'll Be Home For Christmas,0,183293,0,0.594,0.307,10,-13.062,1,0.0249,0.796,0.0414,0.15,0.24,94.026,3,acoustic,0,0.2994108044208431,0.6558496175889521,0.2734999999999999,0.5164201406699317,0.7,0.2,0.1,0.3,0.0,0.4,0.6,0.0
5DUAKXpyv3nL50PnAQbPS0,Get Dead,Tall Cans & Loose Ends,Fuck You,36,169266,1,0.608,0.917,11,-5.341,1,0.0601,0.236,0.0,0.13,0.936,117.875,4,acoustic,0,0.411287598746552,0.806877530661346,0.9265,0.6087217098026326,0.1,0.8,0.7,0.1,0.1,0.2,0.2,0.6
6OCsvPU6P84wJ0erggCRv4,Albert King,pov: you have a holly jolly christmas,Christmas Comes But Once A Year,0,272640,0,0.687,0.494,1,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,acoustic,0,0.2958596813840466,0.7270700076286603,0.5575,0.5699765630042356,0.3,0.6,0.4,0.1,0.0,0.2,0.5,0.1
7qJtNgmUyzy3R86vJwk9Wp,Albert King,pov: you rock around the christmas tree,Christmas Comes But Once A Year,0,272640,0,0.687,0.494,1,-9.421,1,0.0505,0.324,5.5e-05,0.0867,0.621,93.269,1,acoustic,0,0.2958596813840466,0.7270700076286603,0.5575,0.5699765630042356,0.3,0.6,0.4,0.1,0.0,0.2,0.5,0.1
6hy5eqMQ36KAChR1ZZ05zc,John Adams,If I Ain't Got You (Acoustic),If I Ain't Got You - Acoustic,55,176509,0,0.652,0.15,5,-12.699,1,0.0363,0.923,0.0,0.102,0.361,104.018,3,acoustic,0,0.3462837520875161,0.6629501398587719,0.2555,0.5537446306487627,0.7,0.3,0.1,0.2,0.0,0.5,0.6,0.0
4Gcx0DkgBVticyPDpezwg5,John Adams,Believe (Acoustic),Believe - Acoustic,57,179886,0,0.765,0.241,4,-8.865,1,0.0373,0.873,0.0,0.111,0.182,123.95,4,acoustic,0,0.4397857129454149,0.7379457387086047,0.2115,0.6475771505513399,0.6,0.2,0.3,0.3,0.1,0.2,0.5,0.1
0fUB9bwvKLRpOB18YZHz5N,Adam Christopher,Iris (Acoustic),Iris - Acoustic,54,184200,0,0.589,0.249,2,-10.086,1,0.0329,0.717,0.0,0.106,0.363,150.096,3,acoustic,0,0.562437843619237,0.7140621638010288,0.306,0.6218333358067553,0.4,0.3,0.3,0.2,0.1,0.3,0.5,0.1
0I0l2Oo5zjpCEphpDJL0Pm,Motohiro Hata,言ノ葉,Rain - Long Ver.,44,447306,0,0.588,0.604,9,-7.602,1,0.024,0.343,6.86e-05,0.252,0.351,92.02,4,acoustic,0,0.2900005629257125,0.7626508616473994,0.4775,0.5468838081910373,0.6,0.3,0.3,0.2,0.1,0.4,0.7,0.1
4v0RBzYNzTknP6d0zN2VQb,Aoi Teshima,Cheek to Cheek~I Love Cinemas~,C'est si bon,51,108346,0,0.735,0.203,9,-13.237,0,0.0539,0.854,0.00164,0.105,0.479,113.913,4,acoustic,0,0.3927016681365282,0.652426500792207,0.3409999999999999,0.5933760563095783,0.7,0.4,0.2,0.1,0.0,0.5,0.6,0.1
1FQH1FxPwwIj9aKyPBDf9b,Jonah Baker,Baby (Acoustic Version),Baby (Acoustic Version),42,160768,0,0.655,0.147,8,-14.409,1,0.0371,0.88,0.0,0.266,0.328,116.103,4,acoustic,0,0.402975062390933,0.6295013985877198,0.2375,0.562492153659551,0.7,0.3,0.1,0.2,0.0,0.4,0.6,0.0
4YgEwanzISFU4xa27saTux,YUZU,Land,Reason,47,304320,0,0.363,0.819,7,-3.128,1,0.0634,0.0591,0.0,0.0988,0.468,122.527,4,acoustic,0,0.4331103522038541,0.8501652876396142,0.6435,0.5487585466144894,0.2,0.4,0.7,0.1,0.1,0.2,0.3,0.5
7pKMoXeiCv40wbrjII06VO,Boyce Avenue;Emma Heesters,I Like Me Better,I Like Me Better,54,201508,0,0.473,0.263,9,-8.609,1,0.033,0.814,0.0,0.142,0.315,87.145,4,acoustic,0,0.2671317058525509,0.7429532695655575,0.289,0.4943616584727028,0.7,0.3,0.1,0.2,0.0,0.4,0.6,0.0
5MYPzdIWgx3pMLRGlq2fVq,Zack Tabudlo,Asan Ka Na Ba,Asan Ka Na Ba,73,241132,0,0.676,0.768,5,-5.695,0,0.0294,0.149,0.00147,0.345,0.493,105.999,4,acoustic,0,0.355576717392528,0.799953054398216,0.6305000000000001,0.6105099239302479,0.3,0.5,0.6,0.2,0.1,0.4,0.5,0.2
2Qw1KFrJ1q6qHXxWGh51kC,Boyce Avenue,"Cover Sessions, Vol. 3",A Thousand Years,56,263710,0,0.41,0.221,5,-11.673,1,0.0315,0.768,0.0,0.106,0.228,139.529,3,acoustic,0,0.5128675435798321,0.6830193846214032,0.2245,0.5352956427337451,0.6,0.2,0.1,0.3,0.1,0.7,0.4,0.0
66V40iz2mphPbYvuJVj13i,Thomas Daniel,drivers license,drivers license,56,246345,0,0.439,0.217,2,-13.166,1,0.0413,0.933,0.0,0.126,0.373,144.413,4,acoustic,0,0.5357786200814365,0.6538153081783149,0.295,0.5428646427532505,0.6,0.2,0.1,0.5,0.1,0.3,0.4,0.0
4Bo6FwC7Oe9zywSZc6q7hO,Jason Mraz,YES!,Love Someone,59,257173,0,0.582,0.347,7,-14.769,1,0.0305,0.317,0.00678,0.111,0.0797,97.957,4,acoustic,0,0.3178513125551197,0.6224595583201299,0.2133499999999999,0.5074369569584166,0.7,0.4,0.2,0.1,0.0,0.3,0.6,0.1
6Xbi3gOwMal0Ds3ETvBBwe,Jae Hall,The Winner Takes It All (Acoustic),The Winner Takes It All - Acoustic,57,159012,0,0.426,0.127,6,-13.287,1,0.0648,0.863,4.3e-06,0.0993,0.149,62.535,5,acoustic,0,0.1516850242996265,0.6514484674217084,0.138,0.4097111639071116,0.8,0.1,0.05,0.6,0.1,0.3,0.7,0.0
6QXolVfFVjUHPp5TVzsjIF,Aaron Espe,Only Time,Only Time,56,178546,0,0.696,0.261,9,-12.107,0,0.0361,0.737,1.24e-05,0.11,0.361,136.053,3,acoustic,0,0.4965614621057174,0.6745300549654754,0.311,0.6223638390237308,0.7,0.3,0.2,0.3,0.1,0.4,0.6,0.1
71ehTADpxs85ULrZgSEKCy,A Fine Frenzy,One Cell In The Sea,Almost Lover,57,268800,0,0.549,0.24,0,-7.778,1,0.0338,0.947,0.0,0.106,0.167,119.58,4,acoustic,0,0.4192858349126526,0.7592081841832443,0.2035,0.5758313396986323,0.7,0.1,0.1,0.4,0.0,0.2,0.6,0.0
4zYkSXrfgJyrNkNv3mTiIZ,Roses & Frey,Dance Monkey,Dance Monkey,51,197850,0,0.541,0.192,0,-13.995,0,0.0282,0.893,0.0,0.193,0.317,139.938,4,acoustic,0,0.5147861820501753,0.6375995148954482,0.2545,0.5644618989818745,0.7,0.2,0.3,0.1,0.0,0.1,0.6,0.1
1nFJAKHt0jgzVogbNJT3Zz,Parachute,Parachute,Ocean,48,222400,0,0.662,0.711,5,-4.924,1,0.0279,0.0686,1.17e-05,0.085,0.352,119.989,4,acoustic,0,0.4212044733829958,0.8150343289713045,0.5315,0.6327462674514334,0.2,0.4,0.6,0.1,0.0,0.3,0.5,0.1
1RZkqIEM5aV000fKgz9J46,Kina Grannis,Dream a Little Dream of Me,Dream a Little Dream of Me,52,142379,0,0.665,0.185,1,-13.852,1,0.0381,0.913,0.0,0.334,0.458,82.474,4,acoustic,0,0.2452198224907586,0.6403966903350743,0.3215,0.5168721709419443,0.8,0.4,0.1,0.2,0.0,0.6,0.7,0.0
0n3E6m57nDZJDyUHllaMDp,The Mayries,Back For Good,Back For Good,54,194667,0,0.591,0.175,6,-12.959,1,0.038,0.927,0.0,0.133,0.352,139.902,4,acoustic,0,0.5146173043364043,0.6578643663321793,0.2634999999999999,0.5878272235561944,0.7,0.2,0.1,0.3,0.0,0.2,0.6,0.0
2gBYjMXW65daBB1elr68JK,Canyon City,OK,OK,55,212400,0,0.489,0.183,0,-14.769,1,0.033,0.907,3.95e-05,0.106,0.486,79.961,4,acoustic,0,0.233431219860019,0.6224595583201299,0.3345,0.4482969260600497,0.8,0.3,0.1,0.2,0.1,0.4,0.7,0.0
1FF6TogE9ELY71XnLPoEv6,Andrew Foy;Renee Foy,Just The Two Of Us,Just The Two Of Us,41,196304,0,0.618,0.083,4,-23.665,1,0.057,0.745,0.000123,0.146,0.597,90.865,4,acoustic,0,0.284582402942225,0.4484478610410187,0.3399999999999999,0.4503434213277479,0.7,0.4,0.05,0.1,0.0,0.6,0.5,0.0
6G8xunNOicxhPPq9sG2raG,Boyce Avenue,"Cover Sessions, Vol. 6",Hey There Delilah,49,230868,0,0.664,0.319,0,-8.149,0,0.0271,0.862,0.0,0.121,0.258,105.036,4,acoustic,0,0.3510592385491528,0.7519511765741447,0.2885,0.5890034717077658,0.7,0.3,0.2,0.2,0.1,0.4,0.6,0.1
6LsHKNorX6fPBNcGxU1jQZ,Andrew Foy;Renee Foy,Arcade,Arcade,37,186738,0,0.408,0.266,10,-12.9,0,0.0404,0.875,0.000498,0.104,0.35,143.651,4,acoustic,0,0.5322040418066162,0.6590184457093676,0.308,0.5330741625053279,0.6,0.3,0.2,0.1,0.0,0.2,0.7,0.0
1uxm47Qn1JhUWZHQfcY6w1,Kina Grannis,Yellow,Yellow,52,193536,0,0.623,0.132,0,-13.668,1,0.035,0.893,0.0,0.217,0.266,82.105,4,acoustic,0,0.2434888259246054,0.643995853138509,0.199,0.5034948930210382,0.8,0.2,0.1,0.3,0.1,0.4,0.7,0.0
2nBrIzKacrNdIxs90FlsT1,Roses & Frey,Wake Me Up,Wake Me Up,58,196819,0,0.494,0.214,7,-11.041,1,0.0363,0.92,1.07e-05,0.107,0.35,125.981,3,acoustic,0,0.4493132306306643,0.6953817264245055,0.282,0.5462316523517233,0.7,0.3,0.2,0.1,0.0,0.2,0.6,0.1
5mdjfBsyzl78NQI4sI4IzR,Aidan Hawken,Walking Blind (feat. Carina Round),Walking Blind,48,201440,0,0.374,0.183,9,-13.225,1,0.0281,0.897,0.0387,0.109,0.134,82.042,4,acoustic,0,0.2431932899255061,0.6526612288011266,0.1585,0.4232848395755442,0.8,0.1,0.0,0.3,0.1,0.2,0.7,0.0
7mQmu0JSoEyYU763IJXhIA,Jon Bryant,Headphones,Headphones,56,204998,0,0.559,0.455,5,-8.937,1,0.0306,0.421,2.08e-06,0.103,0.396,159.985,4,acoustic,0,0.6088276133826207,0.7365373706550867,0.4255,0.6347883280125691,0.3,0.2,0.6,0.2,0.1,0.2,0.4,0.3
08feveJTNL1OMLSrdoHQ6Q,The Rescues,Teenage Dream,Teenage Dream,46,219093,0,0.642,0.408,10,-8.168,1,0.0396,0.729,0.0,0.185,0.411,119.81,4,acoustic,0,0.4203647758617453,0.7515795238933553,0.4095,0.6046480999183669,0.4,0.5,0.3,0.2,0.1,0.3,0.6,0.1
4ngv7whSPSAwD8ZP3zMHsd,Ivan & Alyosha,The Worth Of The Wait,The Worth Of The Wait,55,171800,0,0.48,0.618,2,-7.335,1,0.0501,0.844,8.93e-05,0.325,0.344,82.051,4,acoustic,0,0.2432355093539489,0.7678735598458619,0.481,0.4970363563999369,0.6,0.3,0.2,0.2,0.1,0.3,0.7,0.1
24UxG3p1Ghtc5ejJtGBoeL,Kina Grannis,Can't Help Falling In Love (Piano Version),Can't Help Falling In Love - Piano Version,54,211624,0,0.271,0.0937,0,-15.035,1,0.0367,0.939,0.0,0.108,0.147,164.721,5,acoustic,0,0.6310444148387218,0.6172564207890773,0.12035,0.506433611875933,0.8,0.2,0.1,0.3,0.0,0.6,0.7,0.0
4yRlTvPVfEyhXfp6GZurq9,Austin Plaine,Austin Plaine,Never Come Back Again,57,196240,0,0.594,0.695,8,-8.872,1,0.0259,0.19,3.58e-06,0.119,0.172,104.977,4,acoustic,0,0.3507824667404724,0.7378088140367349,0.4335,0.560863760259069,0.6,0.2,0.4,0.3,0.1,0.2,0.7,0.1
5xQTEPjGsLuvwnnvyK3fAA,Chord Overstreet,Love You To Death,Love You To Death,49,199459,0,0.574,0.344,4,-8.995,1,0.0345,0.421,0.0,0.0804,0.0987,147.924,3,acoustic,0,0.5522488882217176,0.7354028519453084,0.22135,0.6205505800556753,0.4,0.1,0.3,0.2,0.0,0.2,0.5,0.1
3Mq1SOKwAPYgE0ZtPzvWZZ,Plamina,Someone You Loved (Acoustic),Someone You Loved - Acoustic,55,169253,0,0.647,0.298,3,-7.91,1,0.0311,0.861,0.0,0.12,0.31,106.244,4,acoustic,0,0.356726024055692,0.7566261760851279,0.304,0.5867840667136067,0.7,0.2,0.1,0.4,0.1,0.3,0.6,0.0
38ssTLOvoZyL4CLa4ImDG9,Kina Grannis;Imaginary Future,What a Wonderful World,What a Wonderful World,51,137066,0,0.486,0.0399,0,-21.56,1,0.0405,0.953,8.74e-06,0.115,0.155,95.066,3,acoustic,0,0.3042894939297844,0.4896230659390098,0.09745,0.4266375199562648,0.9,0.2,0.0,0.3,0.0,0.4,0.7,0.0
0njuNwIyB3DoBHC0SFUkOr,Andrew Foy;Renee Foy,You Broke Me First,You Broke Me First,39,128798,1,0.734,0.0423,4,-24.831,1,0.0583,0.916,0.0,0.108,0.14,123.905,4,acoustic,0,0.4395746158032011,0.4256401228409913,0.09115,0.5330715795480642,0.7,0.1,0.1,0.3,0.0,0.2,0.6,0.0
5sdliaZjk3rVGuT13UVhxn,Joshua Hyslop,Echos,Long Way Down,60,257972,0,0.711,0.231,2,-13.033,1,0.0346,0.832,0.00115,0.105,0.186,125.062,4,acoustic,0,0.4450021578818981,0.6564168769438412,0.2085,0.6041396782752465,0.7,0.2,0.3,0.4,0.1,0.3,0.6,0.1
2Dz5WpEWA0vhnMmEPYiZ2y,Parachute,Losing Sleep,She Is Love,60,146066,0,0.629,0.174,6,-9.697,1,0.141,0.616,0.0,0.118,0.305,134.295,1,acoustic,0,0.4883146004165649,0.7216712634235081,0.2395,0.612995287946691,0.7,0.3,0.2,0.1,0.0,0.2,0.6,0.0
5w8Cu20Yt1ZNQuVdcafTYC,Phillip LaRue,The Meaning,Marigold,53,172708,0,0.615,0.406,6,-12.619,1,0.0358,0.541,1.67e-05,0.0982,0.541,166.035,4,acoustic,0,0.6372084513913647,0.6645149932515697,0.4735,0.6389078148809781,0.3,0.6,0.7,0.1,0.0,0.4,0.3,0.5
1FHCU1rDAeaPsBW9byjJ0Q,krissy & ericka,Twelve: Fifty One (International Version),12:51,64,246280,0,0.503,0.357,3,-9.36,1,0.0272,0.727,0.0,0.128,0.438,136.135,4,acoustic,0,0.4969461280093069,0.7282632083406686,0.3974999999999999,0.5760697787833252,0.4,0.3,0.5,0.1,0.0,0.2,0.3,0.1
0x26yM2rrvtoHGRXXzppx3,Takehara Pistol,リョウメンシダ/サンサーラ,サンサーラ,34,331984,0,0.45,0.183,2,-9.003,1,0.0309,0.762,3.41e-06,0.11,0.219,61.192,4,acoustic,0,0.1453849473664458,0.7352463666060286,0.201,0.4435437713241582,0.7,0.1,0.0,0.3,0.1,0.2,0.6,0.0
0Kt5AHOpQAkEsHAuPeB0le,Allman Brown;Liz Lawrence,1000 Years,Sons and Daughters,50,216052,0,0.525,0.461,5,-9.489,0,0.0878,0.775,2.14e-06,0.362,0.202,147.997,4,acoustic,0,0.5525913346968645,0.7257398822447823,0.3315,0.6011104056472155,0.6,0.2,0.3,0.3,0.1,0.2,0.7,0.1
07m8PuXxxv5J4qPEDq6ZkK,Ben Rector,Brand New,Brand New,65,243933,0,0.555,0.934,9,-5.04,1,0.113,0.00268,0.0,0.122,0.422,144.874,4,acoustic,0,0.5379411930272268,0.8127652915517477,0.678,0.6352354948596582,0.1,0.7,0.8,0.1,0.0,0.2,0.2,0.6
1YjMWOorkBaP4MdKkKtp4y,The Weepies;Deb Talan;Steve Tannen,Say I Am You,Gotta Have You,56,199786,0,0.678,0.363,11,-10.9,1,0.0318,0.872,0.000101,0.0798,0.543,75.004,5,acoustic,0,0.2101776968832679,0.6981397805293117,0.453,0.5287724924708599,0.7,0.6,0.2,0.1,0.0,0.5,0.7,0.1
0KF5nzdiqZlxVK68MPITst,Ben Rector,Brand New,"30,000 Feet",57,256933,0,0.555,0.452,0,-9.636,1,0.0554,0.694,0.0,0.0595,0.321,179.921,4,acoustic,0,0.7023483384309384,0.7228644641355162,0.3865,0.6600709341888181,0.3,0.6,0.7,0.1,0.0,0.2,0.4,0.5
1pV4cJaYl9ovK0GcSjH1hy,Eddy Tyler,Guitar Instrumental Covers,A Thousand Years,43,279916,0,0.586,0.396,10,-9.953,1,0.0319,0.896,0.543,0.0992,0.16,142.591,3,acoustic,0,0.5272315313455801,0.7166637325665552,0.278,0.6099650879707118,0.6,0.2,0.3,0.3,0.1,0.5,0.4,0.1
2fSIF8CJhoc9CJhF9vJDXp,Ray LaMontagne,Trouble,Jolene,64,250866,0,0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,4,acoustic,0,0.4196423545306137,0.6141071533360718,0.2149999999999999,0.5405831692888952,0.7,0.1,0.1,0.3,0.1,0.2,0.6,0.0
6J0bdIZElZMymahgVWRE9B,Eddie Vedder,Into The Wild (Music For The Motion Picture),No Ceiling,58,94053,0,0.724,0.652,3,-6.869,1,0.0247,0.46,0.000142,0.101,0.75,106.911,4,acoustic,0,0.359854952808061,0.7769888308589089,0.7010000000000001,0.6202812612223233,0.3,0.7,0.5,0.1,0.0,0.4,0.6,0.2
5sVyefkGgQeYCgnqr4KslQ,Joy Williams,Front Porch,Front Porch,64,231813,0,0.567,0.224,1,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44,4,acoustic,0,0.4420843262717429,0.7152749251804471,0.212,0.57478641715073,0.7,0.2,0.1,0.3,0.0,0.2,0.6,0.0
1MGIxsVtqK2npdPmI8Dj0D,Days N Daze,Rogue Taxidermy,Goodbye Lulu,35,150047,1,0.544,0.839,5,-8.991,1,0.0568,0.784,0.0,0.341,0.967,87.609,4,acoustic,0,0.2693083519411554,0.7354810946149483,0.903,0.5162631488520346,0.1,0.8,0.6,0.1,0.0,0.2,0.3,0.5
4M4suTUnAYZocl09XEKBZN,Ray LaMontagne,Cruising,Three More Days,36,216773,0,0.555,0.68,10,-8.358,0,0.0323,0.126,0.000906,0.0506,0.903,84.518,4,acoustic,0,0.2548083237948698,0.7478629970854606,0.7915000000000001,0.5192237736267767,0.3,0.7,0.4,0.1,0.0,0.5,0.4,0.1
2C9ePPz58he8jmYEod9pvT,Callum J Wright,Isn't She Lovely (Acoustic),Isn't She Lovely - Acoustic,54,145771,0,0.69,0.306,9,-9.193,1,0.0356,0.805,0.0,0.0968,0.424,115.671,4,acoustic,0,0.4009485298256806,0.7315298397981339,0.365,0.6074927898746049,0.6,0.5,0.2,0.1,0.0,0.4,0.7,0.1
4j0xGuo8Z47wfBiVunT6VR,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 4",We Could Still Be Happy,43,279260,0,0.513,0.317,10,-17.036,1,0.0363,0.365,0.003,0.118,0.177,84.853,4,acoustic,0,0.2563798247424614,0.5781155253017233,0.247,0.4491651166813948,0.7,0.2,0.1,0.4,0.1,0.3,0.5,0.0
0JzOJIS7ktLq5Ux6LtYJuW,John Adams,Fix You (Acoustic),Fix You - Acoustic,49,162963,0,0.494,0.152,3,-9.843,1,0.0313,0.947,0.0,0.123,0.304,134.178,4,acoustic,0,0.487765747846809,0.7188154059816522,0.2279999999999999,0.5668603846094871,0.7,0.2,0.1,0.3,0.0,0.2,0.6,0.0
298xJ2nBaWWS0Je5rtlSxT,Lusaint,I'm Yours (Acoustic),I'm Yours - Acoustic,55,166189,0,0.634,0.267,11,-7.396,1,0.044,0.841,0.0,0.11,0.391,143.514,4,acoustic,0,0.5315613682847653,0.7666803591338536,0.329,0.6440805758062063,0.7,0.4,0.3,0.1,0.0,0.3,0.6,0.1
33SH8ZC36EzoRstHbaFE72,Boyce Avenue;Sarah Hyland,"Cover Sessions, Vol. 4",Closer,54,244188,0,0.694,0.471,8,-8.62,1,0.0281,0.411,0.0,0.233,0.466,95.003,4,acoustic,0,0.303993957930685,0.7427381022240479,0.4685,0.5802440200515776,0.6,0.4,0.3,0.2,0.1,0.5,0.7,0.1
18PrtmAcNMgZNy1edWuXGb,Mother's Daughter;Beck Pete,A Sky Full of Stars,A Sky Full of Stars,55,165067,0,0.643,0.11,6,-14.28,1,0.0294,0.876,1.38e-05,0.112,0.152,101.995,4,acoustic,0,0.3367937627831047,0.6320247246836062,0.131,0.5372728291555703,0.7,0.2,0.1,0.3,0.1,0.2,0.6,0.0
4CU3t2c3TIpmzX44P1VCFi,Aron Wright,I Don't Believe in Satan,I Don't Believe in Satan,39,208571,0,0.422,0.41,6,-14.151,0,0.0467,0.00855,0.0,0.104,0.354,83.952,4,acoustic,0,0.2521531908505807,0.6345480507794925,0.382,0.4362337472100244,0.6,0.2,0.2,0.4,0.1,0.3,0.7,0.1
0dnRlO7IDzbN9ixVld7hz6,The Perishers,Let There Be Morning (Bonus Track Version),Pills,51,189240,0,0.543,0.288,0,-8.608,0,0.0258,0.667,0.0,0.113,0.293,95.435,4,acoustic,0,0.3060204904959375,0.7429728302329676,0.2905,0.5306644402429684,0.7,0.2,0.1,0.4,0.1,0.3,0.6,0.0
1XW1lKfocLOAUdp8rUQoNC,Tyler Ward;Madysyn,he said. she said.,Shallow - Acoustic,52,182553,0,0.332,0.282,7,-7.257,1,0.044,0.825,0.0,0.104,0.234,187.057,4,acoustic,0,0.7358236541384421,0.7693992919038397,0.258,0.6124076486807606,0.7,0.2,0.1,0.3,0.1,0.2,0.6,0.0
1TZBg0IBHvqfSAlHvVd8eH,Jonah Baker,Watermelon Sugar (Acoustic),Watermelon Sugar - Acoustic,56,183093,0,0.43,0.121,10,-15.148,1,0.0404,0.908,0.0,0.161,0.461,91.211,4,acoustic,0,0.2862055054134689,0.6150460653717504,0.291,0.4437505235950731,0.7,0.4,0.1,0.1,0.0,0.3,0.6,0.0
5j5OayPyUCnJSK0RynvqgK,Matt Johnson;Jaclyn Davies,Say You Won't Let Go (Acoustic),Say You Won't Let Go - Acoustic,48,243724,0,0.432,0.197,3,-9.251,1,0.0414,0.87,0.0,0.11,0.348,163.985,4,acoustic,0,0.627591803801625,0.7303953210883556,0.2724999999999999,0.5966623749633269,0.7,0.3,0.2,0.1,0.0,0.4,0.6,0.0
4WtqjjSiGYHORMr6VX3td1,Kitri,Hikare Inochi,Hikare Inochi,41,322146,0,0.592,0.769,2,-5.268,1,0.0311,0.319,4.66e-06,0.137,0.385,102.033,4,acoustic,0,0.3369720225920852,0.808305459382274,0.577,0.5790924939914531,0.3,0.4,0.6,0.2,0.1,0.3,0.5,0.2
0Pi3Ua6fJV1Yx5MGXhfybT,Ben Woodward,Call You Mine (Acoustic Piano),Call You Mine (Acoustic Piano),40,209554,0,0.733,0.297,5,-14.452,1,0.0359,0.935,2.75e-06,0.108,0.766,103.953,4,acoustic,0,0.3459788339932073,0.6286602898890911,0.5315,0.5692130412940996,0.7,0.6,0.1,0.1,0.0,0.4,0.5,0.0
0c99BUd87HQfzgUUQqRyds,Kina Grannis,In the Waiting,For Now,57,198403,0,0.394,0.249,5,-10.484,1,0.0396,0.927,0.0,0.115,0.329,79.549,4,acoustic,0,0.2314985082468617,0.70627701817186,0.289,0.4439251754729072,0.8,0.3,0.1,0.4,0.1,0.5,0.7,0.0
7JRJOLKHz88pR0YS4pVCao,Greg Laswell,Three Flights From Alto Nido,Sweet Dream,53,67746,0,0.41,0.234,1,-15.236,1,0.0421,0.798,0.00304,0.108,0.19,93.72,4,acoustic,0,0.2979753438537894,0.6133247266396729,0.212,0.440433356831154,0.7,0.1,0.1,0.4,0.1,0.2,0.6,0.0
0xlyMQ56pZAoGuLCs7GH90,Andrew Foy,Love Nwantiti,Love Nwantiti,30,129032,0,0.48,0.158,8,-15.239,1,0.0807,0.809,0.886,0.117,0.498,86.107,4,acoustic,0,0.2622623984388193,0.6132660446374429,0.328,0.451842814358754,0.7,0.4,0.1,0.1,0.0,0.3,0.6,0.0
5dH4xnErpUOIDrGySWGkfJ,Ross Copperman,Stars Are on Your Side,Stars Are on Your Side,49,218004,0,0.255,0.625,0,-8.31,1,0.0323,0.63,0.000211,0.0976,0.191,84.611,4,acoustic,0,0.2552445912221117,0.7488019091211391,0.408,0.4196821667810835,0.6,0.2,0.3,0.4,0.1,0.3,0.7,0.1
2Sg5gtKvSiRf7TBjI0ObF2,Jonah Baker;Sara Phillips,Covers,We Don't Talk Anymore / Cold (feat. Sara Phillips),26,222911,0,0.524,0.328,11,-10.001,1,0.0403,0.817,0.0,0.118,0.599,99.941,4,acoustic,0,0.3271583510029459,0.7157248205308765,0.4635,0.5222943905112741,0.6,0.5,0.2,0.3,0.1,0.4,0.7,0.1
2AHZHeLTPuGILKyr4l8uTU,Joe Brooks,Constellation Me,Superman,53,206693,0,0.464,0.653,6,-7.514,1,0.101,0.199,0.0,0.0979,0.416,162.196,4,acoustic,0,0.6191995196367253,0.7643722003794768,0.5345,0.6158572400054007,0.2,0.4,0.7,0.1,0.0,0.2,0.3,0.5
3JKLrIrHpbHtDU1oeYtbYD,Boyce Avenue,"Cover Sessions, Vol. 5",Chasing Cars,52,246979,0,0.659,0.331,10,-8.987,1,0.0321,0.809,0.0,0.0996,0.0877,105.01,4,acoustic,0,0.3509372713114292,0.7355593372845881,0.20935,0.5818322028653391,0.7,0.2,0.1,0.3,0.0,0.4,0.6,0.0
