track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre_id,tempo_normalized,loudness_normalized,mood_score,transition_score
5LT3VAtPcUbfurNpjQrOwI,Projota,Tempestade Numa Gota D'Água,Marieva,42,211142,0,0.713,0.587,7,-6.626,1,0.0368,0.201,0.0,0.108,0.604,85.969,4,r-n-b,87,0.2616150338693636,0.7817420730395321,0.5954999999999999,0.5854523689696319
1Jwc3ODLQxtbnS8M9TflSP,The Bangles,The Essential Bangles,Walk Like an Egyptian,63,204706,0,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,j-pop,62,0.3416114686731841,0.7584257574868455,0.8545,0.6080124087200098
6jOfKxWSY03vmmSjNs6CM9,Selda Bağcan,Anadolu Konserleri I-II,Telli Telli,32,167000,0,0.688,0.379,4,-17.929,0,0.0498,0.488,0.0,0.609,0.706,99.643,4,psych-rock,84,0.3257604188167301,0.5606478493046183,0.5425,0.5248027560404495
66ul4n9S4ZNukykUKJhYoV,Hypocrisy,The Final Chapter,Dominion,19,213866,0,0.367,0.962,7,-6.568,1,0.0842,1.11e-06,0.898,0.199,0.294,97.105,4,black-metal,6,0.3138545399958719,0.7828765917493105,0.628,0.4879103772483941
3ZbbTKiMX1p7S1hUXtb9SO,Thiago Ramalho,Quando Te Vejo,Quando Te Vejo,48,194631,0,0.639,0.339,1,-10.937,0,0.0373,0.486,0.0118,0.155,0.176,127.91,3,brazil,9,0.4583622614602292,0.6974160358351427,0.2575,0.5982594324317906
2x8gjYPcomasunXlQ4gA2i,Daddy Yankee;Divino,Perreo Tenebroso Vol. 1,Nada Ha Cambiao’,0,190000,1,0.735,0.906,10,-3.658,0,0.11,0.0342,0.0,0.292,0.71,92.023,4,hip-hop,51,0.2900146360685267,0.839798133912329,0.808,0.6216042566602853
1mXjT9NrWGMeHM4HNNzi2P,Los Tukas,15 Exitos,Ya Me Canse,36,160760,0,0.374,0.567,9,-8.989,1,0.049,0.00515,4.99e-05,0.0505,0.69,191.142,4,rock-n-roll,91,0.7549865836038504,0.7355202159497682,0.6285,0.6215022665178729
6qeWUcZ3QsV3kwsz1SfpjP,Adaro,XXlerator - Volume 1 (Mixed Ran-D),No Time to Sleep - Radio Edit,20,240023,0,0.515,0.994,8,-4.355,1,0.0851,0.0301,7.85e-06,0.112,0.334,150.011,4,hardstyle,49,0.5620391045728331,0.8261643487275786,0.664,0.6344011511001373
7mEm1N1cDErUOpFWic3TIZ,The Prophet,Oldschool Hardcore,Big Boys Don't Cry,21,425900,0,0.558,0.937,6,-5.642,0,0.073,0.00271,0.637,0.0691,0.283,181.058,4,happy,46,0.7076820595575404,0.8009897697709445,0.61,0.6888906097761617
57h06SZNL6LJ3YKZ1UGCeu,Enigma,Love Sensuality Devotion: The Greatest Hits,Sadeness,62,255533,0,0.588,0.644,7,-9.547,1,0.0338,0.0928,0.0472,0.092,0.49,95.647,4,new-age,75,0.3070149925881447,0.7246053635350037,0.567,0.5398734520410495
5XdCFjn3hiPsP0Cyl9nesq,La Sonora Matancera,Clásicos de La Música Cubana Volume 2,La Cinturita,33,240520,0,0.661,0.588,0,-7.978,1,0.0813,0.77,0.442,0.0461,0.751,103.204,4,salsa,95,0.3424652393372487,0.7552960507012498,0.6695,0.5862537633461662
63Hb7XoQ8JzBiTr1nxp9pH,The Ventures,Another Smash!!!,(Ghost) Riders In The Sky,50,148493,0,0.577,0.619,0,-9.022,1,0.0323,0.697,0.445,0.318,0.537,126.242,4,rock-n-roll,91,0.4505375940555044,0.7348747139252391,0.5780000000000001,0.5874707693269144
20QQAlDR9kFy2F8spu4Ns8,Osho Jain,Dheere Dheere,Dheere Dheere,34,163208,0,0.614,0.201,2,-12.598,1,0.0329,0.676,0.0,0.0832,0.165,134.186,3,songwriter,102,0.4878032762276471,0.6649257672671791,0.183,0.588909681164942
1FL9DHDSED6lxNMDJUJQvB,Kraftwerk,The Man-Machine (2009 Remaster),The Model - 2009 Remaster,59,220533,0,0.708,0.683,4,-7.768,0,0.0344,0.00122,0.643,0.121,0.463,123.602,4,techno,109,0.4381532283789615,0.759403790857344,0.5730000000000001,0.6351856730787685
3VSH4Sf48KMwRzt788M5B7,Damares,Apocalipse,Apocalipse,44,402826,0,0.596,0.752,2,-2.41,1,0.0497,0.444,0.0,0.141,0.529,145.961,4,brazil,9,0.5430403617735913,0.864209846839974,0.6405000000000001,0.667750069537855
5bFuHlXKw66Uu2cHKn5bf8,Zeds Dead;MKLA,Alive,Alive,63,197388,0,0.618,0.758,8,-7.996,1,0.0336,0.0087,0.102,0.147,0.144,120.987,4,dubstep,29,0.4258861388925374,0.7549439586878703,0.451,0.5996100325268026
0AS9gDeZ1HZXyCBsrhRIl4,Matheus & Kauan,Na Praia 2 (Ao Vivo),Tinha Que Ser Eu - Ao Vivo,50,173006,0,0.595,0.642,3,-5.182,1,0.048,0.517,0.0,0.753,0.643,75.837,4,sertanejo,97,0.2140853395380256,0.8099876767795317,0.6425000000000001,0.5396910054391858
5W8HXMOMLtXLz0RGKUtnlZ,Skylar Grey;Polo G;Mozzy;Eminem,"Last One Standing (feat. Polo G, Mozzy & Eminem) [From Venom: Let There Be Carnage]","Last One Standing (feat. Polo G, Mozzy & Eminem) - From Venom: Let There Be Carnage",72,257368,1,0.664,0.692,1,-4.128,0,0.127,0.237,0.0,0.0798,0.233,154.924,4,rock,90,0.5850862214549752,0.8306046202296422,0.4624999999999999,0.6932302805615391
4BxzNZpcm1j3JczZzGNe2k,Don Omar;Tego Calderón,The Fast And The Furious: Tokyo Drift (Original Motion Picture Soundtrack),Bandoleros,70,305280,0,0.662,0.896,5,-5.311,0,0.251,0.318,0.0,0.186,0.79,90.622,4,reggae,88,0.2834424783742705,0.8074643506836453,0.843,0.5843022763526386
2M2WJ7gBlcKNxdhyfPp9zY,The Emotions,Rejoice,Best of My Love,70,220560,0,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,4,disco,25,0.3998789709717973,0.7770670735285488,0.8414999999999999,0.6536486815001153
7J9GCSFb9VCIJsdPItX9oF,Nobodys,Hussy,Beer for Breakfast,22,91631,1,0.393,0.909,2,-3.811,1,0.064,0.00114,2.91e-05,0.339,0.605,188.001,4,power-pop,82,0.7402520030773272,0.8368053517986033,0.757,0.6566857849586435
6OMBhRhwg6cnWR9ghrTubA,Pornofilmy,В диапазоне между отчаянием и надеждой,Я так соскучился,56,408875,0,0.326,0.796,9,-4.976,0,0.043,0.000584,0.00255,0.0898,0.182,101.507,4,punk,85,0.3345045315519862,0.814017174265986,0.489,0.4915072352726574
5APQOJFtqvpRAQY9YuXz5U,Echosmith,Good Enough - Easy Pop,Tell Her You Love Her,0,246653,0,0.636,0.556,7,-7.624,1,0.0352,0.265,0.000324,0.105,0.175,120.021,4,indie-pop,57,0.4213545869063478,0.7622205269643799,0.3655,0.6065250379569093
3vzaLnstaAAV1WjwpM2e89,Sevendust,Blood & Stone (Deluxe),Feel Like Going On,24,261028,0,0.337,0.865,2,-6.644,0,0.0615,2.02e-05,0.19,0.35,0.439,178.722,4,industrial,58,0.6967237723528419,0.7813899810261526,0.652,0.6050379177929982
4cirFEQ9qFi9C5Iy0uSwGM,Cesária Evora,The Very Best Of,Petit pays,23,224533,0,0.581,0.427,4,-13.769,0,0.0354,0.796,0.0,0.282,0.864,77.895,4,world-music,113,0.2237395155086033,0.6420202257301019,0.6455,0.4822532470795684
6kZOfRM1yZUyLGATRhPTuf,Sainte Vie,Cenote,Cenote,53,298335,0,0.563,0.902,8,-10.781,0,0.0408,0.00858,0.878,0.0756,0.0403,121.99,4,electronic,32,0.4305912596401027,0.7004674999510984,0.47115,0.564686253197067
0ysTJCguBamXVvxwR1BNzE,Loubet,Muié Brava,Muié brava,46,201560,0,0.702,0.928,4,-5.29,1,0.0299,0.445,4.3e-05,0.972,0.898,120.996,4,sertanejo,97,0.4259283583209801,0.8078751246992547,0.913,0.6452678276734116
4M1ibMy9qYIIyaZHfrxkBe,Rustage,King (Luffy Rap),King (Luffy Rap),37,141278,1,0.83,0.91,4,-5.294,0,0.352,0.54,0.0,0.109,0.585,110.078,4,anime,5,0.3747115005723078,0.8077968820296149,0.7475,0.6708361275339741
4UsfYFL8ANvdgFivCMx3Xb,Lorne Balfe,Mission: Impossible - Fallout (Music from the Motion Picture),A Storm Is Coming,33,72160,0,0.518,0.433,2,-16.205,1,0.0424,0.504,0.819,0.285,0.0389,102.048,4,british,11,0.3370423883061564,0.5943704399194101,0.23595,0.4831376094085222
73ckexV1890p7kz7P6AJYQ,Kacey Musgraves;Camila Cabello,Pop Christmas 2022,Rockin' Around The Christmas Tree - From The Kacey Musgraves Christmas Show,0,124240,0,0.745,0.598,10,-6.053,1,0.0975,0.129,0.0,0.678,0.789,148.906,4,country,19,0.5568554969695831,0.7929503354654461,0.6935,0.6982686108116765
1rg4uD4MTF3wXbGKgVB2tK,Yxng Bane,African Heat - Afro Hits,Maximum,0,150432,1,0.642,0.835,9,-3.442,1,0.0595,0.0452,0.0,0.0952,0.503,103.992,4,dancehall,21,0.3461617848497926,0.844023238072883,0.669,0.6107283409742252
5WwRKYnVy9dekqXAGPbAvU,Sister Sledge,We Are Family (1995 Remaster),He's the Greatest Dancer - 1995 Remaster,62,375400,0,0.7,0.816,7,-9.711,0,0.044,0.00115,0.00123,0.0901,0.838,113.244,4,disco,25,0.3895633572889497,0.7213974140797684,0.827,0.6036535904562393
2cAe9Ag4bMzVVQqWDBMyyP,Андрей Петров;Роберт Бернс;Самуил Маршак;Лариса Луста;Двойной дуэт МаГрИгАл;Андрей Славный,Берегись автомобиля. Фантазии на музыку Андрея Петрова,Моей душе покоя нет,0,140306,0,0.521,0.163,5,-16.164,0,0.0421,0.931,7.99e-05,0.125,0.64,119.656,4,romance,93,0.4196423545306137,0.5951724272832188,0.4015,0.5119382606046109
3z4ojKmiVKXdsOxRUBuNSF,4i20;Claudinho Brasil;Mandragora;Devochka,Bach (Mandragora & Devochka Remix),Bach - Mandragora & Devochka Remix,44,339375,0,0.582,0.46,11,-7.086,0,0.0802,0.019,0.395,0.387,0.0829,127.995,4,trance,110,0.4587610005066331,0.772744166030945,0.27145,0.6045017221791927
3DxdhEcJjs30WFzUgQOVrw,Cupid,Time for a Change,Someone Like You,9,211840,0,0.373,0.646,5,-4.054,1,0.0692,0.0671,0.0,0.268,0.353,64.941,4,kids,66,0.1629716848366577,0.83205210961798,0.4995,0.4560079314848792
3SKzTIl9mW0DadTys9SFo3,Halsey,BADLANDS (Deluxe),Control,72,214761,0,0.549,0.675,4,-5.637,0,0.0332,0.399,0.0,0.181,0.206,119.898,4,electro,31,0.4207775880509634,0.8010875731079944,0.4405,0.5902883870529859
4gKHMlcnxpNrgyK5uh5nIG,FiNCH,Fliesentisch Romantik 2,Frohe Weihnachten,33,174863,1,0.711,0.793,7,-6.075,1,0.169,0.0179,2.24e-05,0.125,0.668,150.02,4,party,78,0.562081324001276,0.7925200007824266,0.7305,0.6885337749279009
5FMsd0fQLiSM2IQKRmMAVM,Håkan Hellström,Känn ingen sorg för mig Göteborg,"Magiskt, men tragiskt",38,208773,0,0.213,0.953,9,-4.718,0,0.1,0.00045,0.0,0.131,0.115,123.03,4,swedish,106,0.4354699491490439,0.8190638264577588,0.534,0.4891779252022676
249XHhBxBOblTCYStaC27L,Accept,The Rise of Chaos,Koolaid,59,299720,0,0.548,0.904,11,-5.197,1,0.03,0.000429,0.0842,0.37,0.342,129.016,4,heavy-metal,50,0.4635505601110839,0.8096942667683821,0.623,0.607081608959822
0vhujdvWTTu2H6gORUJGW8,Kato,Sleep Anime Lofi Beats,Inferno Lofi (Fire Force),58,77162,0,0.475,0.0733,4,-29.102,1,0.0318,0.898,0.8,0.0908,0.135,94.218,4,anime,5,0.3003114855609554,0.3420965123330008,0.10415,0.3724693326313187
0WaaPFt4Qy8sVfxKz43bCD,ASIAN KUNG-FU GENERATION,ソルファ,Re:Re:,59,228760,0,0.537,0.864,4,-5.049,1,0.0369,0.000318,0.123,0.108,0.727,153.035,4,punk,85,0.5762248325296004,0.812589245545058,0.7955,0.6419380260248863
7dbO1k9ryxPFJG0fvYBffu,Kumar Sanu;Alka Yagnik,"Bollywood Music - Kumar Sanu At His Best, Vol. 2","Ek Din Aap (From ""Yes Boss"")",65,266066,0,0.462,0.375,4,-13.184,1,0.0309,0.642,0.0,0.189,0.612,145.35,3,pop-film,81,0.5401741316870883,0.6534632161649355,0.4935,0.5518791159506745
6zI6elM3lqu6LibUrKJLLS,Mortician,Hacked up for Barbeque/ Zombie Apocalypse,Worms,13,55306,0,0.209,0.868,7,-8.748,0,0.0572,2.49e-06,0.806,0.206,0.16,124.937,4,grindcore,42,0.4444157769313042,0.7402343367955715,0.514,0.4645500379089586
3dzMSEy7d8NEdfeLqe2zdW,Liniker e os Caramelows;Liniker;Caramelows,Remonta,Caeu,41,262893,0,0.629,0.544,7,-6.39,1,0.0483,0.269,0.0,0.119,0.469,135.04,4,mpb,74,0.4918094308821045,0.7863583905482855,0.5065,0.6357226071434634
6HdQ1WdCBwBf7ckHCuFrTo,Carcass,Surgical Steel (Complete Edition),The Master Butcher's Apron,14,240480,0,0.304,0.991,0,-4.726,1,0.107,4.03e-06,0.0195,0.0411,0.369,97.802,4,grindcore,42,0.3171242001763834,0.818907341118479,0.6799999999999999,0.4800105137649541
5UvE5QlINnvEc7aFO14DVL,Jerry Lee Lewis,The Golden Rock Hits Of Jerry Lee Lewis,Great Balls Of Fire - 1964 Version,58,109706,0,0.4,0.818,0,-11.238,1,0.08,0.458,3.25e-06,0.132,0.936,166.287,4,rockabilly,92,0.638390595387762,0.6915282749447411,0.877,0.5766396234441676
3bMpVBHhoiVVNFUCgeme4P,X JAPAN,BLUE BLOOD REMASTERED EDITION,オルガスム - Remaster,27,167053,0,0.507,0.995,6,-4.093,0,0.132,0.000445,0.2,0.173,0.175,98.403,4,heavy-metal,50,0.3199435197868387,0.8312892435889913,0.585,0.55274425445861
7403W5ylwNjRRUm8aIUNHR,Exaltasamba,Ao Vivo Na Ilha Da Magia,"Já Que Tá Gostoso Deixa (Mata Papai) - Ao Vivo Na Ilha Da Magia,Brasil/2008",45,220636,0,0.721,0.737,9,-8.725,0,0.0692,0.581,1.58e-06,0.942,0.831,102.52,4,sertanejo,97,0.3392565627755989,0.7406842321460008,0.784,0.6003135983071999
6jDTQvwOkgUhS2PMbVPgEr,STEELHEART,Heavy Metal Summer,She's Gone,49,392400,0,0.416,0.559,0,-10.751,0,0.0349,0.00346,0.0831,0.148,0.152,137.18,4,hard-rock,47,0.5018482727562719,0.7010543199733975,0.3555,0.5396341975765564
40riOy7x9W7GXjyGp4pjAv,Eagles,Hotel California (2013 Remaster),Hotel California - 2013 Remaster,84,391376,0,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,folk,34,0.5485007411855215,0.7258376855818319,0.5585,0.6177794755891178
34U3O5S4N77R7dTEh9TGfD,Yeni Türkü,Yeni Türkü Koleksiyon,Maskeli Balo,41,173133,0,0.609,0.435,4,-10.651,0,0.0254,0.669,0.0,0.169,0.769,92.632,4,jazz,64,0.2928714840598202,0.7030103867143946,0.602,0.534960623591405
4N2yjWLIxZjOXDrCu2VlJe,Arctic Monkeys,Favourite Worst Nightmare,The Bad Thing,59,145213,0,0.55,0.952,2,-3.638,1,0.075,0.00103,0.0,0.257,0.538,111.066,4,garage,38,0.3793462556058018,0.8401893472605285,0.745,0.5898452009554435
6dQV4B1Pjxl3i64nR4lAXw,Crazy Ken Band,樹影,莎拉 - Sarah -,24,182114,0,0.679,0.772,11,-8.986,0,0.0588,0.0966,7.08e-06,0.0169,0.926,119.952,4,rockabilly,92,0.42103090462162,0.7355788979519982,0.849,0.611869934191206
116H0KvKr2Zl4RPuVBruDO,Bad Bunny;Drake,MIA (feat. Drake),MIA (feat. Drake),79,210367,0,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,4,latino,68,0.3136528249488675,0.7871603779120944,0.3485,0.6392710676203206
2P7u3rUHzWnRQOmeHoWc9m,Contra,Hayırlara Ola,Hayırlara Ola,44,175290,1,0.797,0.48,1,-7.992,1,0.0413,0.132,1.49e-06,0.0759,0.0713,125.064,4,turkish,112,0.4450115399771076,0.7550222013575103,0.27565,0.665677913778206
0UYGmW4vZitmJorKwolGx7,Trazendo a Arca,Pra Tocar no Manto (Ao Vivo),Pra Tocar no Manto - Ao Vivo,24,349200,0,0.442,0.502,9,-8.312,0,0.0327,0.688,0.0,0.408,0.148,119.927,4,groove,43,0.4209136284315012,0.7487627877863192,0.325,0.5372254720726068
2cxH8WTPErfw2OWnzYmIu1,Luke Vibert,YosepH,Liptones,33,241866,0,0.741,0.406,3,-13.254,0,0.0667,0.0103,0.878,0.0985,0.447,172.021,4,idm,54,0.6652890623534047,0.6520939694462375,0.4265,0.6861276772665473
71wciO7F9Ro8J4vq1lvfru,Shockline;Haley Maze,Strangers,Strangers,45,187875,0,0.508,0.465,0,-8.557,1,0.0373,0.154,0.00504,0.127,0.171,130.098,4,dubstep,29,0.4686262736194246,0.743970424270876,0.318,0.5735322326301002
1L5Znufb03Ic3r4CFRqTDA,MOTi;CORSAK;Georgia Ku,Back To You,Back To You,46,193294,0,0.723,0.513,8,-9.598,1,0.0416,0.34,2.85e-05,0.118,0.573,122.038,4,progressive-house,83,0.4308164299251308,0.7236077694970953,0.5429999999999999,0.6258080664740754
4ELbfx5VBt4rm808g1g6k0,Billy Joel,Piano Man - The Very Best of Billy Joel,Piano Man - Radio Edit,40,274733,0,0.333,0.531,0,-6.487,1,0.0263,0.55,4.31e-06,0.106,0.422,178.265,3,piano,79,0.6945799635974705,0.7844610058095182,0.4765,0.6040136564689962
3n31aIQW6EPdwlwULrGEKZ,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,Linda Demais,39,214230,0,0.649,0.863,7,-6.624,1,0.0428,0.588,0.000241,0.0754,0.962,172.053,4,forro,35,0.6654391758767567,0.781781194374352,0.9125,0.6987401234170362
3UE0SXiu1l9IhZrZtCCSDS,The Baseballs,The Sun Sessions,Bad,23,206000,0,0.744,0.872,4,-6.619,0,0.0798,0.112,5.41e-05,0.147,0.626,118.995,4,rockabilly,92,0.4165415720638732,0.7818789977114019,0.749,0.6474735232584251
6sXdpfoVUW2fRy9UzkLyCP,SATTHIA,Adiye Arakkiye (Original Score),Adiye Arakkiye (Original Score),26,219857,0,0.504,0.484,2,-9.624,0,0.037,0.336,0.0,0.121,0.62,139.934,3,malay,69,0.5147674178597563,0.7230991921444359,0.552,0.5806222033347307
5QWGib8UBj4U9ybzmpuTUv,demxntia;keshi,it kills me,it kills me,65,155428,1,0.534,0.449,11,-10.688,0,0.0422,0.44,0.0,0.0934,0.24,105.075,4,emo,33,0.351242189405738,0.7022866420202256,0.3445,0.5291762771419879
0upLyFR8Rr52ZpMp5esQoq,Van Halen,Van Halen (Remastered),You Really Got Me - 2015 Remaster,68,156146,0,0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,4,hard-rock,47,0.506539320361023,0.7944173855211939,0.7965,0.5849855686274057
3ujiq7yK4Uan5z4876fHLK,DJ Robin;Schürze,Layla,Layla,74,185437,0,0.442,0.922,5,-2.918,0,0.0695,0.00134,0.0,0.432,0.388,140.082,4,party,78,0.5154616929052594,0.8542730277957084,0.655,0.6039115735669892
5AxTA7EKcIiqc51nfBoKl2,Kvelertak,Meir,Snilepisk,20,172906,0,0.133,0.944,0,-4.561,1,0.129,4.09e-06,0.919,0.32,0.306,86.603,1,black-metal,6,0.2645891580507758,0.8221348512411243,0.625,0.4065746697639667
2a7zxjZ1I88Z6sYm0ThuSc,Jordan Sandhu;Mehar Vaani;Desi Crew,Black Effect,Black Effect,62,175890,0,0.676,0.739,4,-5.319,0,0.159,0.137,0.0,0.233,0.755,146.056,4,hip-hop,51,0.5434860112960426,0.8073078653443655,0.747,0.675597958880136
0tHcXWIYt99GY8BONrPIfA,Elvis Presley,For LP Fans Only,That's All Right,59,115280,0,0.655,0.405,2,-9.825,1,0.036,0.808,1.33e-06,0.116,0.696,105.272,4,rock-n-roll,91,0.352166325783874,0.7191674979950317,0.5505,0.5754446079263019
1oJa8ytiFWCXtstYCbTWnH,my little airport,適婚的年齡,男神與寇比力克,29,116271,0,0.44,0.515,0,-9.762,1,0.0321,0.78,0.0816,0.477,0.396,140.258,3,cantopop,12,0.5162873172836958,0.7203998200418598,0.4555,0.5588957124418519
3mM7JqDOcGQ23lts9b6uE6,Above & Beyond;Zoë Johnston;Nourey,Journey To ABGT500 pt.2,Only A Few Things (ABGT499D3) - Nourey Remix,38,291840,0,0.637,0.702,1,-11.412,1,0.0517,0.0177,0.816,0.354,0.2,124.961,4,trance,110,0.4445283620738182,0.6881247188154059,0.4509999999999999,0.589884360296408
3pEVBh8MTdpOvVsWrC8Tsr,Nightwish,Oceanborn,The Pharaoh Sails To Orion,22,386519,0,0.346,0.967,2,-3.01,0,0.0613,8.9e-06,0.555,0.713,0.299,157.507,4,goth,41,0.5972031974180473,0.8524734463939909,0.633,0.5985588812706794
3WVWvI95BShLKpMV1G51vV,Nonpalidece,Nuevo Día,Tu Sueño,40,240977,0,0.728,0.466,2,-11.388,1,0.053,0.241,0.0,0.158,0.793,82.419,4,ska,100,0.2449618148724972,0.6885941748332453,0.6295000000000001,0.5538519965685809
4vpPONM7sqYEBLurXibBg5,Trap Them,Blissfucker,Habitland,12,142173,0,0.281,0.992,3,-3.976,1,0.142,6.72e-06,0.891,0.749,0.0588,103.782,4,grindcore,42,0.3451766648527948,0.8335778416759579,0.5254,0.4865848355095843
7DEh574l5gTV0FjHVild3l,Patron,EL PATRON,Jet Lag,37,171967,1,0.684,0.637,11,-6.244,0,0.286,0.255,0.0,0.254,0.846,149.917,4,turkish,112,0.5615981460979865,0.7892142479901414,0.7415,0.678270798029376
7vI203OsjvK2FFsfDtBYOd,The Beach Boys,Weihnachtslieder 2022,Little Saint Nick - 1991 Remix,0,118840,0,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,rock,90,0.4709530332313811,0.7287326643585079,0.762,0.6005618991966297
7B7VD5FgF4vQXgZTt0faaI,Saleem,Jai Mata Di,Sone Da Darbar,22,286600,0,0.703,0.655,7,-9.059,0,0.0524,0.484,0.0,0.0685,0.883,119.958,4,malay,69,0.4210590509072485,0.7341509692310701,0.769,0.6194033400461062
5FYlc7iKGQTlXjIKdBSgWB,We The Kings,Somewhere Somehow,Any Other Way,22,224926,0,0.457,0.924,11,-3.935,1,0.0604,0.0104,0.0,0.0847,0.434,77.457,4,piano,79,0.2216848366577223,0.8343798290397667,0.679,0.5043548885658297
6OoyA3cxSikIV0nCoAWaNX,Josh Groban;Jennifer Nettles,99 Years (with Jennifer Nettles) [Live from Madison Square Garden 2018],99 Years (with Jennifer Nettles) - Live from Madison Square Garden 2018,20,244381,0,0.503,0.635,5,-6.644,1,0.0312,0.594,0.0,0.968,0.257,144.053,4,opera,76,0.5340898429437261,0.7813899810261526,0.446,0.6061599413232929
2go4N239uPaY9BuXjqBaN7,Kid Abelha,Ressaquinha,Teletema,0,261359,0,0.807,0.457,7,-10.013,1,0.0374,0.66,0.0391,0.181,0.418,122.518,3,r-n-b,87,0.4330681327754113,0.7154900925219568,0.4375,0.6518527417657894
7kEwwmnAkgoll8koLkwZeC,Cacho Tirao,Los Esenciales,"Danza Húngara, No. 5",24,167426,0,0.455,0.244,9,-12.326,1,0.0334,0.784,0.00081,0.204,0.376,137.891,4,tango,108,0.5051836076032499,0.6702462688026914,0.31,0.5434766254686472
6OhkL5aQSgWJvK8LaF1Tp9,Skeng,23,23,55,144076,1,0.889,0.479,10,-8.624,0,0.099,0.355,0.0,0.0983,0.463,104.009,4,j-dance,60,0.3462415326590733,0.7426598595544079,0.471,0.6593004640711605
1V2fuhBUbCzcGqMANeYmYy,Neophyte;Drokz,Dit Is Mijn Leven,Dit Is Mijn Leven,25,169200,0,0.543,0.999,7,-0.918,1,0.18,0.0865,0.00042,0.368,0.0466,99.99,4,happy,46,0.3273882123355787,0.8933943626156524,0.5228,0.5879275249837437
2jv4OlzLv7sfhKiZmm9Eb2,The Prodigy,The Day Is My Enemy,Wild Frontier,34,268000,0,0.413,0.961,7,-6.937,1,0.062,0.000582,0.231,0.361,0.301,139.988,4,breakbeat,10,0.515020734430413,0.7756587054750308,0.631,0.5678931466351479
7MGtbDJ5mydyvTl3FLpTvS,Fuego;Greeicy,Fiesta Reggaeton 2010s,Bien Fancy,0,206573,0,0.8,0.649,7,-7.242,0,0.0981,0.156,0.00274,0.217,0.594,102.965,4,reggae,88,0.3413440789597132,0.7696927019149894,0.6214999999999999,0.6370122602915677
5DyYcwMw0f6z3FefXNLOHv,Salim–Sulaiman;Sonu Nigam;Shreya Ghoshal;Jaideep Sahni,Aaja Nachle,Ishq Hua,57,263026,0,0.405,0.745,2,-7.914,0,0.108,0.657,0.00552,0.117,0.751,87.452,4,pop-film,81,0.2685718574672095,0.7565479334154881,0.748,0.4767065969608992
6QyPaNokkzKzIsiTt6CTDV,A-do,阿杜誠意精選,堅持到底,25,248000,0,0.702,0.592,0,-5.148,1,0.0259,0.294,0.0,0.12,0.413,124.027,4,mandopop,70,0.4401469236109807,0.8106527394714707,0.5025,0.6509332210274837
09XpPlP8V2SMZ81Qyos9jL,Mellodees,Kids Songs & Medlees Vol 2,Hush Little Baby,42,134400,0,0.588,0.928,5,-2.459,1,0.0418,0.174,0.0,0.113,0.611,150.025,4,children,14,0.5621047792392997,0.8632513741368855,0.7695000000000001,0.6711187177920617
7jZHUhAmW5oq1cq6s8IxmK,ODESZA;Madelyn Grant,In Return,Sun Models (feat. Madelyn Grant),64,160000,0,0.683,0.481,8,-9.174,0,0.075,0.191,0.736,0.0907,0.47,120.001,4,chill,15,0.4212607659542529,0.7319014924789233,0.4755,0.612054086144392
7vvQrcQCfq7SB8mxO9CRHq,Ella Fitzgerald,Rockin' Around The Christmas Tree 2022,Frosty The Snowman,0,131733,0,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues,8,0.2185230705721201,0.7632768030045185,0.669,0.5202666245255462
4q16qXuHb7z38cO7eR1NrJ,The Stanley Brothers,Sing the Songs of Bill Monroe (Original Gusto Recordings),Will The Circle Be Unbroken - Original Gusto Recordings,21,158266,0,0.53,0.343,5,-10.065,1,0.0263,0.704,0.0,0.156,0.554,99.876,4,bluegrass,7,0.3268534329086371,0.7144729378166383,0.4485,0.5237754569084251
6BO1F7s14ZehAecywx99G6,Jota Quest,Saideira Acústico Sessions,Todas as Janelas,47,267333,0,0.582,0.561,9,-7.068,1,0.0293,0.0687,2.13e-05,0.0829,0.412,82.969,4,brazil,9,0.2475418910551103,0.7730962580443245,0.4865,0.5342127163664783
1aZzcqUAnTyzC6WkpdggpB,King Stephen,Vanitas,Nocturna,20,318500,0,0.506,0.982,1,-6.285,1,0.115,0.0441,0.873,0.0891,0.17,120.02,4,club,17,0.4213498958587431,0.7884122606263324,0.576,0.5719207188283585
5Q27YfIkFxaDLq6niUHt6V,Rival Consoles,Night Melody / Articulation,Melodica,11,219820,0,0.094,0.145,6,-19.492,0,0.0386,0.989,0.967,0.0884,0.0371,70.077,3,idm,54,0.1870649053346593,0.5300745261428319,0.0910499999999999,0.2703798104924971
