track_id,artists,album_name,track_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,calm,energetic,happy,sad,dark,romantic,focus,hype
7CtvStZdIOR3nRRbATB4Gd,Misfits,Happy Haunted Halloween Tunes,Halloween,0.382,0.937,-9.01,0.0758,0.0172,0.0,0.271,0.0957,108.729,0.120644,0.811641,0.560445,0.405948,0.935088,0.085777,0.276979,0.841758
3XLUxNgfikcE3psPGYwZiU,Exaltasamba,Livre Pra Voar,Eu Choro,0.448,0.528,-9.284,0.0316,0.592,0.0,0.235,0.675,150.19,0.458553,0.797255,0.567409,0.520903,0.650684,0.583868,0.487001,0.496083
5AMV02ipEOnPNyfEuIlpjX,Catnapp;Modeselektor,Break,The Mover,0.438,0.551,-8.006,0.0602,0.0201,0.126,0.0879,0.268,100.701,0.121737,0.763676,0.609795,0.366423,0.861738,0.173429,0.378057,0.590489
7fQetFrVVtVb2BBDroZeuW,Lisa Stansfield,Biography: The Greatest Hits,Time to Make You Mine - Edit,0.737,0.552,-10.095,0.0472,0.31,0.274,0.186,0.875,89.859,0.496935,0.723683,0.929383,0.156553,0.589446,0.620216,0.674254,0.583085
2pENQyWNP4Nzhn5iZMikLu,Leatherface,Mush,Not A Day Goes By,0.381,0.957,-10.95,0.0622,9.87e-05,0.39,0.287,0.385,149.085,0.057200,0.926133,0.761733,0.436822,0.795428,0.160092,0.419965,0.726712
3zQlPhRiCTQM6fe0lbTLtl,Disciples,Dance Dance Dance,On My Mind,0.745,0.845,-4.028,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,0.117327,0.869235,0.930164,0.041316,0.735255,0.186397,0.349599,0.885091
2rAceFuljZvAbQpjMycIma,Bebe Neuwirth,Chicago The Musical (New Broadway Cast Recording (1997)),I Know a Girl,0.675,0.209,-15.915,0.143,0.837,0.0,0.156,0.695,131.721,0.934031,0.617924,0.659635,0.559002,0.366085,0.808962,0.869518,0.463069
6smGq5HbPXzpySii2L9xTt,Monolake,Silence,Avalanche,0.376,0.512,-16.044,0.049,0.0525,0.82,0.12,0.304,105.754,0.408395,0.466195,0.598651,0.427760,0.793289,0.158464,0.938171,0.418738
6CMF35Wo3xRxGTLDMjvxlY,M-22,Need You There,Need You There,0.651,0.76,-5.949,0.0446,0.0273,0.000538,0.315,0.137,122.969,0.164739,0.838060,0.672461,0.473401,0.936495,0.134855,0.414360,0.775643
2t4EzKLHKz7EkuC22tQJ6X,Randy Newman,"Monsters, Inc. (Original Motion Picture Soundtrack)",Boo Is A Cube,0.341,0.118,-14.101,0.0394,0.829,0.669,0.0678,0.115,109.815,0.919315,0.325760,0.062061,0.955560,0.604269,0.834953,0.958676,0.273326
0K7u9s0WKPh3gGS5YdtJWd,Misanthropix,Boostergangs,Boostergangs,0.551,0.838,-6.231,0.105,0.000431,0.242,0.155,0.353,95.036,0.199198,0.834516,0.691303,0.471791,0.904812,0.174745,0.532670,0.470348
7AOlhO09yFC6WvbPSj2qv1,Frankie Valli & The Four Seasons,Holly Jolly Christmas,I Saw Mommy Kissing Santa Claus,0.629,0.56,-11.455,0.0523,0.595,0.0,0.182,0.88,118.895,0.579759,0.792250,0.810656,0.142158,0.429393,0.645432,0.502956,0.757728
2QHkMyf71kpkTiYYsp8qYO,Ghost,Rock & Halloween,Spillways,0.575,0.868,-5.004,0.0319,0.000207,0.00294,0.0584,0.804,128.069,0.039582,0.824159,0.951750,0.194404,0.786119,0.187146,0.561397,0.797578
0KbIwqCAHmXWu7hrszXY6j,Warren G;Nate Dogg;The Game,Party We Will Throw Now! - Single,Party We Will Throw Now!,0.934,0.562,-4.609,0.24,0.0476,1.31e-06,0.0608,0.712,96.792,0.195604,0.955662,0.901175,0.176408,0.859117,0.385215,0.467589,0.764234
0C78apJHxuIr85eGKiXBgd,Nihal Sadiq;Ribin Richard;Geo Paul,Kollappedum (Remix Version),Kollappedum - Geo Paul Remix,0.563,0.848,-7.032,0.0797,0.0111,0.133,0.0761,0.505,171.946,0.089826,0.889392,0.671390,0.280205,0.727644,0.075648,0.509700,0.822814
0ugn8sibwvyf3HiIxL4yU3,Christopher Zondaflex Tyler,Candy Corn,Candy Corn,0.937,0.348,-15.618,0.249,0.152,0.0,0.192,0.664,96.986,0.491807,0.834417,0.924326,0.166556,0.537319,0.415101,0.456134,0.650211
0WQ0n6T8Kyp8yl92qkk2lN,Biu do Piseiro,Biu do Piseiro,Surtada,0.764,0.821,-7.634,0.0448,0.451,4.15e-05,0.174,0.824,172.998,0.201476,0.956963,0.936510,0.119883,0.674000,0.399989,0.684499,0.933446
3BfLcQOyP6ovmQFTYfhIx4,Oliver Huntemann,Nordpol / Südpol,Nordpol,0.778,0.864,-9.741,0.0413,0.00724,0.895,0.0952,0.0275,126.008,0.042041,0.888189,0.667903,0.507465,0.971931,0.045366,0.856983,0.728211
3QFOdlIjY2EyjLij20OjdB,Shenseea,Foreplay,Foreplay,0.699,0.645,-4.591,0.206,0.454,0.0,0.135,0.517,173.836,0.287782,0.825721,0.624182,0.439441,0.660044,0.328388,0.549868,0.690051
5iMK2hfRXGrf9FLhe3fxHY,Prince Daddy & the Hyena,Cosmic Thrill Seekers,Lauren (Track 2),0.476,0.96,-3.933,0.0936,0.00552,0.0,0.203,0.407,111.876,0.124221,0.865068,0.792196,0.217361,0.920647,0.108383,0.230202,0.846292
2EnKi5eBgF5Bq2K88QR1wR,Jorge Falcón,Mis 30 Mejores Tangos,Volvió Una Noche,0.383,0.518,-9.199,0.0434,0.818,0.0,0.0723,0.408,107.994,0.724349,0.740543,0.603289,0.876220,0.636760,0.646403,0.706334,0.595305
2YPTVl6YYkjN3iE4WLvx3t,Novelbright,SKYWALK,Count on me,0.326,0.951,-0.874,0.0676,0.0225,0.0,0.46,0.599,169.825,0.065810,0.952632,0.832583,0.138867,0.892781,0.074588,0.395986,0.881101
59z0L6S0GDNCiliSk3yiX0,Clara Mae,Sorry For Writing All The Songs About You,Us,0.573,0.584,-6.574,0.047,0.315,1.19e-06,0.109,0.0805,114.841,0.336098,0.729680,0.424719,0.801120,0.963716,0.180767,0.727347,0.739859
7fZIj56tPuvMTTVZFDe8an,Ola & The Janglers,Lime Light,Alex Is The Man,0.541,0.775,-8.183,0.0398,0.0967,0.0,0.32,0.927,99.624,0.194489,0.735144,0.957908,0.186319,0.589682,0.501560,0.428781,0.643540
5qGoXQuQTGrslI5e3zhcBP,"Original (German) Cast of ""Tanz Der Vampire""",Tanz Der Vampire,Nie geseh'n,0.275,0.305,-11.508,0.0305,0.823,2.43e-05,0.195,0.182,98.434,0.758932,0.382184,0.083082,0.884927,0.639642,0.774445,0.809853,0.510600
0sHdUji2tWxiRDfShSWHUN,Pearl Jam,Pearl Jam,Come Back,0.296,0.563,-5.58,0.029,0.0936,5.93e-05,0.116,0.267,167.412,0.130689,0.764985,0.709071,0.676040,0.906400,0.080793,0.538335,0.672441
7HhGlOY35npbHi4RxiT4WQ,Tove Lo,10's Music Grandi Successi,Habits (Stay High),0.688,0.719,-3.402,0.0354,0.0415,5.63e-05,0.0921,0.406,110.014,0.191915,0.875930,0.833743,0.224248,0.722957,0.210597,0.426335,0.765887
31Z75ehoSqIwC1bsRESbKM,Lund,Fiction,Fiction,0.752,0.481,-9.203,0.044,0.419,3.11e-05,0.366,0.393,135.671,0.587124,0.653578,0.458783,0.669812,0.755994,0.333960,0.598906,0.852502
3YCHot03twqlDyjvLxZnzk,Nogizaka46,ガールズルール TypeC,他の星から,0.585,0.91,-4.351,0.0358,0.0169,7.1e-06,0.283,0.794,130.986,0.046665,0.915835,0.910554,0.029985,0.799494,0.088457,0.495789,0.820198
4jgf64qE9glFPlDbi06w1I,Armando Filho,Nenhuma Condenação,Nenhuma condenação há,0.595,0.545,-6.144,0.027,0.53,0.0,0.229,0.215,105.103,0.414198,0.684562,0.380398,0.827773,0.837875,0.435887,0.647770,0.778112
1KhTBiBO4FcN6V765Nalwe,Kevin Bloody Wilson,35 Years of Kevin Bloody Wilson,The Featherbrain Championship,0.768,0.762,-6.001,0.157,0.432,0.0,0.182,0.883,125.069,0.455634,0.896758,0.913609,0.187465,0.624119,0.504265,0.412981,0.899192
5DWEL5TPHgaLaUUh26K1Wc,Vismay Patel,Main Toh Chala,Main Toh Chala,0.596,0.259,-12.273,0.11,0.626,2.42e-05,0.053,0.438,94.736,0.824211,0.509685,0.277949,0.743001,0.459401,0.697092,0.600091,0.361408
10dLRZ7GCIXEuUuONkNcxI,Champagne Drip;Crystalline,Starman,Kaleidoscope (Feat. Crystalline),0.613,0.685,-6.054,0.0408,0.00701,0.00543,0.0907,0.122,127.991,0.154923,0.804255,0.649860,0.385321,0.916242,0.090879,0.331196,0.738619
60GTOisUSdUksjMzq17XvO,for KING & COUNTRY,What Are We Waiting For?,Love Me Like I Am,0.492,0.429,-8.126,0.0392,0.0368,0.000164,0.0887,0.0981,159.746,0.276444,0.753624,0.549454,0.696641,0.948235,0.156239,0.702174,0.246407
0I75DOENhkPTBpavd8VJgW,Feid,Noche de Halloween Latino,Normal,0.709,0.56,-4.867,0.171,0.034,0.0,0.315,0.541,170.082,0.130311,0.947975,0.947852,0.268851,0.761657,0.282960,0.344383,0.760876
0IzROemMokdZ5EuyCoYFlg,Edgar Joel,Edgar Joel,Me Atrapa La Noche,0.681,0.825,-8.039,0.0311,0.551,1.27e-06,0.18,0.817,88.213,0.500383,0.845419,0.910499,0.230517,0.697512,0.703121,0.488677,0.760566
1XlpaijGmAY0pWe16oucrC,J Balvin;Pitbull;Camila Cabello,Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),Hey Ma (with J Balvin & Pitbull feat. Camila Cabello),0.713,0.952,-2.959,0.108,0.0203,2.51e-06,0.117,0.571,105.981,0.214205,0.962189,0.916786,0.102308,0.928550,0.221648,0.300027,0.855203
0IZ9xWWToQTBFjvCbyf4nv,Floyd Cramer,What A Beautiful Day,You Win Again,0.509,0.217,-13.977,0.0271,0.895,0.555,0.285,0.479,84.532,0.936439,0.396853,0.372324,0.700845,0.461687,0.872284,0.899008,0.157073
4Gkd4msFAFTiDxFZcg9r8i,Bonobo,Days To Come,Ketto,0.635,0.784,-7.718,0.0312,0.337,0.917,0.152,0.31,95.011,0.391295,0.749499,0.785285,0.407783,0.906171,0.356620,0.927418,0.724645
034QFxadzhSnGsrStsQaKB,Snoh Aalegra,Best R&B Tunes,SAVE YOURSELF,0.538,0.307,-11.856,0.0695,0.821,0.000374,0.0996,0.295,119.598,0.838294,0.518971,0.219555,0.930445,0.645148,0.778532,0.766310,0.473961
5NuS3ktpMOyhfO8CrUqQhB,Worakls,Toi / Cerisier blanc,Toi,0.81,0.555,-9.895,0.0482,0.00851,0.919,0.0626,0.0916,126.012,0.242089,0.800777,0.638723,0.495607,0.930063,0.171934,0.957682,0.677515
0IVAlb0cFCH1cQ974iR1TU,Mos Def,Black On Both Sides,Ms. Fat Booty,0.782,0.589,-4.827,0.189,0.148,0.0,0.164,0.869,90.438,0.316163,0.842931,0.958326,0.294335,0.645878,0.433499,0.478087,0.620715
5xwYLXOvJZsLqkKa8d2job,Natalie Holt,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],Catch Up,0.308,0.478,-10.344,0.0323,0.445,0.307,0.257,0.0637,100.452,0.556848,0.475351,0.195081,0.748963,0.833829,0.325798,0.605035,0.558183
71J4vM6OnOl9Bs99CaS2dq,Dani Fernández,Entre las dudas y el azar,Dile a los demás,0.743,0.895,-4.617,0.0357,0.00615,1.83e-06,0.0551,0.945,139.953,0.119175,0.898904,0.968269,0.021664,0.663253,0.227881,0.266966,0.910121
6AjuU68Z5I6zzG03bs2MS2,Burna Boy;Ed Sheeran,Daily Pop Mix,For My Hand,0.87,0.479,-7.779,0.165,0.161,0.000157,0.209,0.717,104.059,0.232734,0.850657,0.894611,0.271240,0.770774,0.454249,0.374076,0.696421
2XWx3cUPgju22NUCbv5e1X,Jungle Fire,Tropicoso,Village Hustle,0.785,0.874,-8.122,0.0485,0.0782,0.816,0.0728,0.962,120.102,0.062569,0.837322,0.969363,0.039235,0.677739,0.305008,0.890092,0.904332
6jsDhixAjBtkNcv9KFYaYl,Seafret,Most of Us Are Strangers,Loving You,0.565,0.469,-6.763,0.0281,0.764,5.69e-06,0.0878,0.0873,129.985,0.665521,0.560220,0.125876,0.848016,0.579903,0.390544,0.725990,0.785791
79zdU4X4ec0HuOtZbxRqSA,Jody Chiang,白色的夢,出外的媽媽,0.598,0.439,-9.53,0.0332,0.519,0.0,0.2,0.368,93.581,0.654870,0.691266,0.557527,0.713163,0.480919,0.757692,0.618673,0.613145
7CHuc0KVjrKeKbEHWErN5F,Franz Schubert;Harriet Krijgh;Magda Amara,The Best Classical Playlist,"Am Tage aller Seelen, D. 343, ‘Litanei auf das Fest aller Seelen’",0.169,0.0413,-27.419,0.0474,0.994,0.958,0.12,0.0431,90.832,0.972448,0.134829,0.077117,0.988366,0.381910,0.906912,0.976311,0.125362
1fbHsIsgVoZsltBtQhSgvc,Ata Ebtekar,Persian Electronic Music Yesterday And Today1966-2006,Nashid,0.107,0.936,-6.521,0.274,0.327,0.0447,0.493,0.204,69.785,0.224604,0.657815,0.210106,0.837469,0.900013,0.307322,0.238346,0.770281
2P7eZg6ZLQudgjVirl6c3F,The Meatmen,Savage Sagas,I'm Gonna Fuck You Up,0.45,0.973,-6.256,0.0701,0.00532,0.0,0.0804,0.792,91.56,0.118286,0.825835,0.912704,0.117819,0.713157,0.092808,0.359680,0.848273
2iNLQA0yVkF3aA1Y4vZ4Oc,Greeicy;Mariah Angeliq;Darell;Andrés Torres;Mauricio Renfigo,Halloween 2022 Perreo Vol. 4,Aguardiente - Remix,0.744,0.885,-3.533,0.105,0.0162,0.000543,0.338,0.881,160.04,0.067429,0.953430,0.978946,0.066249,0.898507,0.254933,0.388161,0.933512
7jTtfStRxwP2fZELVR9Ssk,Gwen Verdon,Damn Yankees (Original Broadway Cast Recording),"A Little Brains, A Little Talent",0.607,0.116,-15.649,0.0825,0.905,0.0,0.526,0.722,144.517,0.875459,0.615756,0.603046,0.689512,0.234777,0.939003,0.833764,0.540556
7s1KiBsH0lCggKO52Qir6X,Chris Jedi;Joey Montana,Del gusto de hermanos,Dale Hasta Abajo,0.686,0.915,-2.756,0.0449,0.079,0.000275,0.107,0.743,100.003,0.068192,0.886598,0.910583,0.176442,0.697164,0.281220,0.369785,0.901003
4R2kmU6XEfwkaLjrEIIerU,Divya Kumar,Dsp Musical Hits,"Raavana (From ""Jai Lava Kusa"")",0.597,0.892,-5.121,0.0492,0.145,9.24e-05,0.118,0.634,80.009,0.148169,0.864060,0.906144,0.383687,0.875345,0.283447,0.331866,0.775401
2KZco8cIC4A2jD3kkP6cAO,Il Volo;Plácido Domingo,We Are Love,Il Canto,0.254,0.459,-7.836,0.0343,0.896,0.00709,0.106,0.138,128.237,0.836023,0.555003,0.170894,0.922434,0.728975,0.507919,0.726312,0.381932
31dqixouAnInvFeOdK2VOM,Stam1na,Novus Ordo Mundi,Sirkkeli,0.439,0.975,-5.787,0.0732,5.77e-06,0.0126,0.379,0.124,106.071,0.056744,0.771397,0.606493,0.457409,0.901823,0.053206,0.260821,0.872581
12ZpSrEsrNSfT29sXLddXC,Alfredo De Angelis;Carlos Dante;Orquesta de Alfredo De Angelis,Los 25 Mejores Tangos,Que Nadie Sepa Mi Sufrir,0.445,0.533,-7.736,0.0443,0.974,0.00411,0.201,0.769,100.948,0.834323,0.461439,0.582958,0.441401,0.262310,0.782894,0.656295,0.549281
1JO1xLtVc8mWhIoE3YaCL0,The Turtles,Happy Together,Happy Together,0.584,0.367,-9.638,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,0.509083,0.632168,0.653244,0.608375,0.578431,0.485740,0.611182,0.597224
1GKkkhwzNDJb9L6ZpXBBGe,Xzibit,Restless,Best of Things,0.896,0.59,-3.644,0.208,0.0869,0.0,0.677,0.894,93.947,0.215652,0.823790,0.952976,0.050248,0.519827,0.533514,0.220334,0.881581
4bYXigPIj8cZ11Nmu4iVEU,Toddler Tunes,Songs for Kids: Classic Children's Music,Mary Had a Little Lamb,0.859,0.439,-7.152,0.0351,0.261,0.0,0.103,0.961,80.006,0.333002,0.785600,0.907681,0.105754,0.579072,0.746016,0.618834,0.717648
62vDrkBEyJYEOFj1ScBqM7,Becky G;Natti Natasha,MALA SANTA,Sin Pijama,0.788,0.745,-4.417,0.0448,0.352,4.56e-05,0.0973,0.79,94.002,0.413293,0.866459,0.893094,0.177026,0.643262,0.566042,0.546225,0.793242
0rbbxIeycN5WGoYWryIlWx,Dillon Francis;DJ Snake,Get Low,Get Low,0.674,0.936,-4.477,0.0832,0.0302,0.661,0.556,0.75,101.035,0.169466,0.921713,0.958160,0.134924,0.890600,0.239854,0.379735,0.865128
2iYOGj0lCH9yWOlVNmh4Xu,Norah Jones,Christmas 2022,Christmas Don't Be Late,0.464,0.356,-6.953,0.03,0.708,7.76e-05,0.108,0.265,66.377,0.933937,0.650180,0.163434,0.830109,0.718540,0.788558,0.713309,0.396266
7gF611irT26CBRN7JOTRAU,Counting Crows;Vanessa Carlton,Mirando las nubes,Big Yellow Taxi,0.674,0.867,-4.329,0.0462,0.00199,0.0,0.206,0.821,88.04,0.221455,0.868184,0.962436,0.109121,0.702998,0.213534,0.370491,0.868626
09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Purpose (Deluxe),Sorry,0.654,0.76,-3.669,0.045,0.0797,0.0,0.299,0.41,99.945,0.180454,0.870422,0.836195,0.184259,0.800926,0.177751,0.364270,0.772758
4H6S5R1fmHD3dxZxtumCWv,Pantha Du Prince,Black Noise,Satellite Snyper,0.771,0.469,-14.453,0.0471,0.00122,0.867,0.0659,0.164,124.005,0.241995,0.616902,0.502085,0.449046,0.944416,0.203343,0.906850,0.603942
0aWJ9ou23XRDm3THyhrHGC,Preto no Branco;Salomão;Pedro Vuks;Eli Soares,Preto no Branco (Ao Vivo),"Baseado em Quê (feat. Salomão, Pedro Vuks & Eli Soares) - Ao Vivo",0.699,0.785,-7.015,0.0599,0.645,0.0,0.844,0.496,102.842,0.360581,0.878400,0.832839,0.542836,0.810065,0.479002,0.229150,0.891955
19gWKISRrdEpywKRkZHphI,Armaan Malik;Sam C.S.;Manoj Muntashir,Vikram Vedha,Yaara,0.22,0.433,-9.075,0.0323,0.715,2.88e-06,0.129,0.22,80.004,0.705768,0.521915,0.188690,0.881249,0.829458,0.750068,0.779374,0.339579
4Uhty1kvytzqhwoLO2CVoi,Tristam;Braken,Flight,Flight,0.433,0.758,-5.736,0.662,0.0409,2.64e-05,0.102,0.22,87.402,0.209223,0.794096,0.567693,0.342722,0.956220,0.206941,0.284125,0.730865
4yKFAIgwISeVWcNnatlxx3,Tři Sestry,Sex drógy rokenról,Já jsem Aleš,0.503,0.874,-5.0,0.0406,0.055,0.0,0.256,0.524,137.989,0.081344,0.865542,0.855045,0.276767,0.901759,0.129885,0.206345,0.716684
30QD4VRP9yEneOh0eGTrtJ,Billie Holiday,Solitude,Solitude,0.462,0.15,-13.531,0.0522,0.984,0.000902,0.105,0.19,98.66,0.911333,0.516740,0.153126,0.954992,0.653905,0.815485,0.882459,0.305259
2HXWW3EM1SkQGMI2XvAZLW,Armin van Buuren,Clap,Clap,0.646,0.971,-3.417,0.135,0.00776,0.588,0.411,0.122,130.218,0.035564,0.920912,0.732356,0.392078,0.963580,0.048399,0.577491,0.918866
7skyROG3OyzkpkrYTQOWf3,Juan D'Arienzo,Orquesta Juan D' Arienzo - La cumparsita,La tablada,0.741,0.278,-11.485,0.0538,0.66,0.775,0.0603,0.799,132.138,0.764299,0.816832,0.774291,0.606539,0.216921,0.774737,0.981915,0.499150
4PWYENuSdnsNkZdTm3t4q3,PASSEPIED,演出家出演,S.S,0.517,0.933,-2.243,0.0956,0.269,0.0841,0.326,0.683,152.913,0.226546,0.876020,0.951934,0.176605,0.919640,0.537824,0.253954,0.873295
1GEGKdhnYoQYZ2cvbo5XPM,Elvis Presley,Elvis 30 #1 Hits (Expanded Edition),(You're The) Devil in Disguise,0.481,0.733,-7.633,0.165,0.573,1.17e-05,0.108,0.874,122.903,0.518220,0.791018,0.766581,0.158213,0.549148,0.702912,0.585543,0.845780
5E00xRhYsooyC3MBA2H848,VIZE;Laniia,Stars,Stars,0.618,0.854,-2.934,0.106,0.0276,0.0,0.158,0.334,127.895,0.100995,0.893073,0.700880,0.397857,0.809522,0.094420,0.390234,0.820261
1esE8j1nVyzEQ5rVhYXoJT,Parachute,Parachute,Had It All,0.606,0.54,-6.271,0.0339,0.182,0.000144,0.144,0.249,79.952,0.313421,0.424798,0.586377,0.773169,0.889890,0.300289,0.277523,0.626199
3QqHt507QJZCzluEYsnv4u,Swedish House Mafia;Ty Dolla $ign;070 Shake,Paradise Again,Lifetime (with Ty Dolla $ign & 070 Shake),0.584,0.718,-7.824,0.126,0.0205,2.99e-06,0.906,0.155,99.841,0.103373,0.719382,0.683755,0.653734,0.904998,0.133435,0.278195,0.906926
5FKnuwsKf7YFpmhA5Wnl0q,Tom Odell,Songs from Another Love,Another Love,0.443,0.54,-8.536,0.04,0.697,1.04e-05,0.102,0.133,119.161,0.456505,0.683989,0.311320,0.837673,0.739305,0.472600,0.598529,0.563841
5S9atrQLWHuMZLvFbDCGUp,Mike Epps,Under Rated... Never Faded & X-Rated,Do 'em Good,0.539,0.797,-11.521,0.782,0.891,0.0,0.36,0.0764,35.392,0.691926,0.733552,0.342824,0.899968,0.920990,0.539242,0.309190,0.581296
0Nn9gfz60CyzqnFXiAphMs,Eve,レーゾンデートル,レーゾンデートル,0.533,0.795,-3.319,0.044,8.95e-05,0.0,0.112,0.629,152.078,0.062962,0.852362,0.860552,0.171817,0.828799,0.095051,0.392684,0.756975
5e6KTL5lQVIGJRYvPO0L9X,René Aubry,Petits sauts délicats avec grand écart,Petite fille,0.629,0.22,-15.028,0.0514,0.939,0.558,0.169,0.707,150.173,0.880020,0.675240,0.601929,0.678791,0.299371,0.769709,0.940800,0.362899
6op6oqy6YayTHBwq9eikH6,Régis Danese,Família (Ao Vivo),Família - Ao Vivo,0.461,0.292,-13.766,0.0306,0.66,0.0,0.296,0.171,129.679,0.831007,0.387413,0.267705,0.910207,0.689317,0.453176,0.795535,0.572338
3x6wVKXfCm85Pw7gYo0rqq,Dean Martin;Dick Stabile And His Orchestra,The Capitol Years,That's Amore,0.407,0.17,-13.409,0.0341,0.76,0.0,0.0737,0.577,124.047,0.702066,0.436689,0.210270,0.848368,0.367395,0.822221,0.616748,0.165805
7MKJYsiMCzQNmWaObPO4bQ,Lund,Halloween & Alternative,Broken,0.83,0.583,-2.052,0.0412,0.0563,0.0005,0.109,0.146,134.0,0.235594,0.874145,0.576672,0.653422,0.963623,0.257598,0.363455,0.702709
1406eGydAvhfLJr58x88QJ,my little airport,介乎法國與旺角的詩意,藍白紅風格練習,0.469,0.435,-9.943,0.0544,0.964,0.00286,0.118,0.265,69.551,0.869520,0.533741,0.304700,0.811747,0.532622,0.770283,0.528338,0.430503
3Ea1CNsTqBY4RtAESrBeNI,Alesso;CORSAK;Stray Kids,Going Dumb,Going Dumb (with Stray Kids),0.834,0.651,-4.855,0.0595,0.153,0.0,0.146,0.49,121.978,0.274595,0.882122,0.850816,0.199351,0.841193,0.197982,0.334810,0.837330
4OukDE7pBKhCV4YYeYhnjq,Olivia Ong,A Girl Meets Bossanova,Fly Me to the Moon,0.629,0.38,-10.874,0.0317,0.934,0.000693,0.103,0.232,114.854,0.808993,0.639416,0.440675,0.904722,0.720237,0.696876,0.753204,0.522163
5kKmz3LyhG2Iqdqv67SFXl,Namasenda,Unlimited Ammo,Black Ops 2,0.622,0.765,-3.768,0.0345,0.381,0.0,0.17,0.652,143.842,0.214448,0.853322,0.877837,0.360077,0.811353,0.440581,0.545295,0.745502
0HTb4JfMtMkMYUtyd19In3,Bilal Saeed;Momina Mustehsan,Baari,Baari,0.658,0.539,-7.043,0.0433,0.857,1.45e-06,0.0999,0.461,80.088,0.840983,0.668441,0.650073,0.721865,0.696338,0.851954,0.705716,0.457129
44Aivh0zXxsIsDVIZgND1L,Rojin Sharafi,Kariz,"In Your Body, In Your House",0.346,0.788,-11.223,0.0943,0.00263,0.532,0.18,0.0868,135.848,0.188563,0.832452,0.384817,0.675267,0.902021,0.063948,0.564638,0.735452
6YbysAROEcJZuRNiES0hP6,Pense,Além Daquilo Que Te Cega,Andando Sobre Pedras,0.365,0.99,-4.132,0.187,0.000138,3.83e-05,0.159,0.312,115.011,0.157746,0.881229,0.754835,0.143753,0.961196,0.060371,0.305383,0.815045
0tNLlw94DIrCECnp0dSUUz,Daddy Yankee,Carrete con besties,Lovumba,0.73,0.939,-4.665,0.0532,0.0347,0.0,0.335,0.939,121.001,0.122670,0.812276,0.977431,0.040010,0.525352,0.212238,0.443003,0.852876
3DVJZyBhU69sLM2LZxXAjh,Max e Luan;João Gustavo e Murilo,Beijo Saliente,Beijo Saliente,0.788,0.564,-5.767,0.117,0.328,0.0,0.104,0.458,113.98,0.369191,0.901785,0.860645,0.406883,0.688083,0.367592,0.605567,0.700926
5ftfVzSLIi5ZxYdNbRtf41,The Black Keys,Coffee Moment,Never Gonna Give You Up,0.557,0.665,-6.19,0.0328,0.321,0.000281,0.0713,0.437,75.803,0.463386,0.833216,0.741889,0.635925,0.761525,0.462735,0.524475,0.562515
4Ql5Q06HoJeQmpIBl9TngL,Evanescence,Helloween Party,Bring Me To Life,0.318,0.943,-3.188,0.107,0.00721,2.06e-06,0.242,0.298,189.985,0.025048,0.958332,0.646144,0.271698,0.911224,0.035555,0.264260,0.910841
2cnh1D3Q7GbEXzyhyrZstJ,joyvegas,Can We Stay Forever?,Can We Stay Forever?,0.235,0.449,-15.966,0.0649,0.836,0.956,0.413,0.382,86.153,0.924650,0.440504,0.272482,0.814807,0.539248,0.590107,0.930215,0.399783
4xXdQBMlwphSnCl5thfXFK,Art Popular,Ao Vivo Sem Abuso,Primeiro Beijo - Ao Vivo,0.528,0.805,-9.107,0.051,0.237,0.0,0.597,0.84,161.137,0.198698,0.888373,0.901413,0.151921,0.458083,0.494165,0.248223,0.848545
2htgm6R47aukws42EhAqnn,Hugo Del Vecchio;Marília Mendonça,O Que É Que Você Viu em Mim? (Ao Vivo),O Que É Que Você Viu em Mim? - Ao Vivo,0.381,0.548,-4.606,0.0368,0.8,0.0,0.432,0.39,68.42,0.823805,0.520921,0.327491,0.902314,0.765853,0.853134,0.566896,0.413611
1Cva3BnPjMPPYuAsd2NHIo,Héctor Lavoe;Willie Colón,Cosa Nuestra,Tu No Puedes Conmigo,0.824,0.626,-8.156,0.0789,0.633,1.78e-05,0.395,0.654,115.885,0.453150,0.824266,0.872952,0.593097,0.591672,0.462541,0.412390,0.832150
39bx4zZrPxTjw8VNuvjt6X,Akon;Vishal Dadlani;Shruti Pathak,Ra-One,Criminal,0.701,0.966,-5.36,0.0568,0.063,0.0662,0.0761,0.834,132.015,0.102654,0.848698,0.872927,0.066583,0.570895,0.174146,0.500671,0.890354
4d2iyTqXpqavs58Zso5CV6,Rei Harakami,広い世界 と せまい世界,広い世界,0.858,0.562,-7.531,0.0457,0.964,0.876,0.0667,0.894,119.508,0.787990,0.856802,0.849519,0.227740,0.393847,0.816469,0.959512,0.724529
7JIuqL4ZqkpfGKQhYlrirs,Paramore,Brand New Eyes,The Only Exception,0.452,0.563,-6.607,0.0272,0.144,0.0,0.143,0.209,137.715,0.155039,0.664201,0.425298,0.575673,0.865154,0.328936,0.604176,0.656066
